id,user_id,culture_id,puntuacion,texto,created_at
307,703,26,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-01 21:38:00
308,1535,26,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-23 09:24:00
309,811,26,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-21 17:33:00
310,1059,26,4,Instalaciones cuidadas y explicaciones claras.,2026-05-22 16:00:00
311,1173,26,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-04 10:29:00
312,1929,26,4,Instalaciones cuidadas y explicaciones claras.,2026-03-02 12:14:00
313,357,26,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-21 14:55:00
314,407,26,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-13 14:56:00
315,611,27,3,Interesante pero la organización se queda algo justa.,2026-05-07 15:48:00
316,964,27,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-19 18:57:00
317,430,27,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-07 12:08:00
318,811,27,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-10 14:55:00
319,1610,27,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-02 12:55:00
320,1858,27,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-12 09:46:00
321,337,27,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-26 15:12:00
322,595,27,4,Instalaciones cuidadas y explicaciones claras.,2026-03-16 20:45:00
323,1087,27,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-03 10:10:00
324,1436,27,2,Bastante aburrido y sin apenas carteles informativos.,2026-03-08 19:23:00
325,518,27,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-14 17:23:00
326,1759,28,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-20 13:52:00
327,1721,28,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-26 12:18:00
328,322,28,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-19 17:08:00
329,683,28,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-17 20:40:00
330,225,28,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-27 14:51:00
331,1973,28,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-24 20:08:00
332,297,28,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-06 20:51:00
333,4,28,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-22 15:13:00
334,1112,28,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-26 16:31:00
335,357,28,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-02 20:00:00
336,1688,28,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-10 13:53:00
337,1025,29,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-05-13 09:42:00
338,469,29,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-11 13:36:00
339,1409,29,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-12 09:36:00
340,201,29,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-02 15:16:00
341,485,29,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-08 12:32:00
342,1978,29,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-26 18:10:00
343,636,29,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-18 16:06:00
344,1990,29,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-20 15:18:00
345,1267,29,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-10 18:19:00
346,1476,29,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-08 11:01:00
347,1932,29,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-14 12:52:00
348,262,30,3,Interesante pero la organización se queda algo justa.,2026-05-02 19:34:00
349,797,30,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-14 14:15:00
350,1881,30,4,Instalaciones cuidadas y explicaciones claras.,2026-05-23 16:05:00
351,1064,30,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-01 21:36:00
352,1874,30,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-20 15:42:00
353,725,30,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-01 21:32:00
354,949,30,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-06 16:01:00
355,1575,30,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-21 18:09:00
356,540,30,4,Instalaciones cuidadas y explicaciones claras.,2026-04-17 13:11:00
357,792,30,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-17 09:44:00
358,529,30,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-24 13:54:00
359,178,31,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-10 19:50:00
360,1590,31,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-22 16:08:00
361,1338,31,4,Instalaciones cuidadas y explicaciones claras.,2026-03-12 10:34:00
362,789,31,4,Instalaciones cuidadas y explicaciones claras.,2026-03-19 21:13:00
363,512,31,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-03-06 11:46:00
364,346,31,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-23 17:26:00
365,1500,31,4,Instalaciones cuidadas y explicaciones claras.,2026-03-06 16:53:00
366,917,31,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-08 12:49:00
367,251,31,3,Interesante pero la organización se queda algo justa.,2026-05-06 13:47:00
368,1171,31,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-03 19:01:00
369,443,31,4,Instalaciones cuidadas y explicaciones claras.,2026-05-05 20:49:00
370,462,32,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-02 15:23:00
371,161,32,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-18 14:47:00
372,529,32,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-01 19:17:00
373,1013,32,4,Instalaciones cuidadas y explicaciones claras.,2026-04-17 10:57:00
374,1577,32,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-18 09:07:00
375,291,32,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-26 10:51:00
376,1277,32,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-14 13:48:00
377,1028,32,4,Instalaciones cuidadas y explicaciones claras.,2026-05-01 20:53:00
378,107,32,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-15 20:57:00
379,823,32,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-20 19:49:00
380,201,32,4,Instalaciones cuidadas y explicaciones claras.,2026-04-20 10:58:00
381,1176,32,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-03 10:36:00
382,908,32,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-27 20:57:00
383,1923,33,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-21 17:41:00
384,1191,33,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-20 09:18:00
385,307,33,4,Instalaciones cuidadas y explicaciones claras.,2026-04-20 12:56:00
386,1920,33,3,Interesante pero la organización se queda algo justa.,2026-04-26 11:14:00
387,781,33,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-21 12:41:00
388,1995,33,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-21 21:28:00
389,198,33,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-11 15:33:00
390,530,33,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-10 13:29:00
391,1808,33,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-09 17:00:00
392,80,33,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-19 18:32:00
393,1250,33,3,Interesante pero la organización se queda algo justa.,2026-04-24 14:23:00
394,1111,34,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-16 09:26:00
395,1535,34,4,Instalaciones cuidadas y explicaciones claras.,2026-04-23 11:26:00
396,283,34,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-13 18:34:00
397,372,34,4,Instalaciones cuidadas y explicaciones claras.,2026-05-04 13:42:00
398,1017,34,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-08 16:39:00
399,891,34,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-09 20:01:00
400,1644,34,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-09 16:28:00
401,864,34,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-07 21:35:00
402,831,34,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-21 19:36:00
403,1084,34,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-18 13:47:00
404,681,34,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-09 17:27:00
405,1859,35,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-02 16:59:00
406,1334,35,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-13 17:07:00
407,518,35,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-05 13:44:00
408,1343,35,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-13 10:10:00
409,987,35,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-01 17:53:00
410,715,35,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-18 11:42:00
411,855,35,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-27 09:51:00
412,1843,35,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-22 19:29:00
413,1136,35,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-26 16:34:00
414,1496,35,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-27 15:33:00
415,341,35,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-16 13:36:00
416,1271,36,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-23 20:40:00
417,246,36,2,Bastante aburrido y sin apenas carteles informativos.,2026-03-16 17:34:00
418,1446,36,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-16 14:12:00
419,1086,36,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-13 13:49:00
420,1064,36,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-17 10:31:00
421,33,36,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-09 12:26:00
422,1132,36,4,Instalaciones cuidadas y explicaciones claras.,2026-03-09 12:08:00
423,598,36,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-03 10:28:00
424,599,36,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-27 18:03:00
425,1488,36,3,Interesante pero la organización se queda algo justa.,2026-04-25 16:21:00
426,1436,36,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-11 09:30:00
427,957,37,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-05-27 19:50:00
428,1059,37,4,Instalaciones cuidadas y explicaciones claras.,2026-03-13 15:57:00
429,1109,37,4,Instalaciones cuidadas y explicaciones claras.,2026-05-11 12:22:00
430,259,37,4,Instalaciones cuidadas y explicaciones claras.,2026-03-20 11:30:00
431,1214,37,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-02 14:09:00
432,1821,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-27 14:47:00
433,1928,37,1,Pésima gestión del espacio cultural. Una estafa.,2026-04-10 09:20:00
434,1684,37,2,Bastante aburrido y sin apenas carteles informativos.,2026-05-03 17:14:00
435,1406,37,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-01 09:28:00
436,1522,37,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-10 14:55:00
437,575,37,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-11 21:11:00
438,378,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-06 13:33:00
439,564,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-17 09:59:00
440,360,37,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-05 20:21:00
441,1819,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-20 17:37:00
442,1995,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-06 12:32:00
443,591,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-07 21:21:00
444,1517,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-23 20:27:00
445,1611,37,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-20 11:51:00
446,966,37,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-12 12:55:00
447,968,37,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-10 12:50:00
448,401,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-10 13:19:00
449,272,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-12 18:57:00
450,855,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-11 14:39:00
451,1742,37,1,Pésima gestión del espacio cultural. Una estafa.,2026-05-07 18:54:00
452,1000,37,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-20 10:29:00
453,711,37,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-25 12:45:00
454,1410,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-03 12:44:00
455,39,37,4,Instalaciones cuidadas y explicaciones claras.,2026-03-15 09:41:00
456,121,37,3,Interesante pero la organización se queda algo justa.,2026-04-15 11:55:00
457,1310,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-17 14:31:00
458,1639,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-25 09:20:00
459,647,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-25 19:51:00
460,1959,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-18 21:47:00
461,667,37,4,Instalaciones cuidadas y explicaciones claras.,2026-04-16 10:09:00
462,1823,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-08 21:35:00
463,1613,37,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-06 16:20:00
464,424,37,1,Pésima gestión del espacio cultural. Una estafa.,2026-04-08 09:46:00
465,208,37,4,Instalaciones cuidadas y explicaciones claras.,2026-03-16 09:32:00
466,1941,37,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-19 17:24:00
467,1634,37,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-15 12:08:00
468,928,37,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-09 14:10:00
469,1028,37,3,"Está bien para verlo una vez, pero le falta renovación.",2026-03-10 15:40:00
470,783,37,4,Instalaciones cuidadas y explicaciones claras.,2026-03-25 13:13:00
471,1490,37,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-02 20:44:00
472,415,37,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-16 15:05:00
473,462,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-22 11:10:00
474,941,37,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-04 11:57:00
475,1243,37,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-13 14:30:00
476,199,37,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-15 21:22:00
477,475,38,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-08 16:21:00
478,44,38,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-01 09:07:00
479,261,38,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-20 16:24:00
480,1601,38,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-09 18:28:00
481,1706,38,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-08 15:32:00
482,1579,38,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-22 16:47:00
483,689,38,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-23 20:03:00
484,1204,38,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-10 12:24:00
485,93,38,2,Bastante aburrido y sin apenas carteles informativos.,2026-05-23 15:44:00
486,916,38,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-02 15:43:00
487,1904,38,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-08 14:17:00
488,877,39,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-04 17:11:00
489,894,39,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-11 09:42:00
490,587,39,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-21 18:07:00
491,731,39,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-07 10:26:00
492,1225,39,4,Instalaciones cuidadas y explicaciones claras.,2026-04-17 09:29:00
493,591,39,4,Instalaciones cuidadas y explicaciones claras.,2026-04-23 13:44:00
494,965,39,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-07 20:05:00
495,284,39,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-08 21:30:00
496,275,39,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-03 21:31:00
497,1595,39,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-06 14:40:00
498,482,39,2,Bastante aburrido y sin apenas carteles informativos.,2026-05-24 15:20:00
499,975,40,4,Instalaciones cuidadas y explicaciones claras.,2026-04-22 21:12:00
500,264,40,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-14 17:36:00
501,123,40,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-19 19:17:00
